line,offset,latA,latB,label
13197,0x19c680,278.2,304.4,0
13198,0x19c700,278.6,308.2,0
13199,0x19c780,278.5,307.9,0
13200,0x19c800,277.2,315.5,0
13201,0x19c880,277.1,315.5,0
13202,0x19c900,303.9,278.9,1
13203,0x19c980,303.8,278.9,1
13204,0x19ca00,277.3,315.4,0
13205,0x19ca80,277.1,315.3,0
13206,0x19cb00,303.7,278.8,1
13207,0x19cb80,303.6,278.8,1
13208,0x19cc00,304.4,278.8,1
13209,0x19cc80,304.3,278.8,1
13210,0x19cd00,278.6,304.8,0
13211,0x19cd80,278.6,304.7,0
13212,0x19ce00,304.5,278.7,1
13213,0x19ce80,304.5,278.7,1
13214,0x19cf00,278.5,304.9,0
13215,0x19cf80,278.6,304.7,0
13216,0x19d000,304.9,276.3,1
13217,0x19d080,304.7,276.3,1
13218,0x19d100,304.1,276.5,1
13219,0x19d180,304.0,276.5,1
13220,0x19d200,304.7,276.4,1
13221,0x19d280,304.8,276.4,1
13222,0x19d300,303.9,276.4,1
13223,0x19d380,304.2,276.2,1
13224,0x19d400,278.6,305.3,0
13225,0x19d480,278.6,305.2,0
13226,0x19d500,278.9,302.2,0
13227,0x19d580,279.0,302.2,0
13228,0x19d600,278.6,305.3,0
13229,0x19d680,278.7,305.3,0
13230,0x19d700,279.1,302.0,0
13231,0x19d780,279.0,302.1,0
13232,0x19d800,304.5,276.7,1
13233,0x19d880,304.4,276.5,1
13234,0x19d900,278.4,308.5,0
13235,0x19d980,278.1,308.5,0
13236,0x19da00,304.5,276.5,1
13237,0x19da80,304.4,276.4,1
13238,0x19db00,278.3,308.4,0
13239,0x19db80,278.4,308.4,0
13240,0x19dc00,278.7,301.7,0
13241,0x19dc80,278.8,301.8,0
13242,0x19dd00,304.5,275.6,1
13243,0x19dd80,304.5,275.8,1
13244,0x19de00,278.6,301.9,0
13245,0x19de80,278.6,301.6,0
13246,0x19df00,304.6,275.9,1
13247,0x19df80,304.5,275.8,1
13248,0x19e000,278.2,302.1,0
13249,0x19e080,278.3,302.2,0
13250,0x19e100,277.0,304.0,0
13251,0x19e180,277.0,304.0,0
13252,0x19e200,278.1,302.0,0
13253,0x19e280,278.1,302.1,0
13254,0x19e300,277.2,304.1,0
13255,0x19e380,277.1,304.0,0
13256,0x19e400,302.8,275.0,1
13257,0x19e480,302.6,275.0,1
13258,0x19e500,303.9,276.4,1
13259,0x19e580,303.8,276.4,1
13260,0x19e600,302.7,275.1,1
13261,0x19e680,302.7,275.1,1
13262,0x19e700,303.9,276.3,1
13263,0x19e780,303.9,276.4,1
13264,0x19e800,303.1,274.3,1
13265,0x19e880,303.2,274.5,1
13266,0x19e900,277.4,300.0,0
13267,0x19e980,277.4,300.3,0
13268,0x19ea00,303.2,274.4,1
13269,0x19ea80,303.1,274.4,1
13270,0x19eb00,277.5,300.2,0
13271,0x19eb80,277.5,300.2,0
13272,0x19ec00,277.0,311.5,0
13273,0x19ec80,277.1,311.5,0
13274,0x19ed00,303.9,274.8,1
13275,0x19ed80,303.9,274.8,1
13276,0x19ee00,277.2,311.5,0
13277,0x19ee80,277.3,311.4,0
13278,0x19ef00,303.8,275.1,1
13279,0x19ef80,303.9,275.0,1
13280,0x19f000,277.8,306.3,0
13281,0x19f080,277.9,306.5,0
13282,0x19f100,276.9,303.1,0
13283,0x19f180,276.9,302.8,0
13284,0x19f200,277.7,306.5,0
13285,0x19f280,277.8,306.4,0
13286,0x19f300,276.7,302.9,0
13287,0x19f380,276.9,303.0,0
13288,0x19f400,302.9,276.9,1
13289,0x19f480,302.9,276.9,1
13290,0x19f500,303.2,277.7,1
13291,0x19f580,303.2,277.6,1
13292,0x19f600,302.7,277.1,1
13293,0x19f680,302.7,277.1,1
13294,0x19f700,303.2,277.4,1
13295,0x19f780,303.2,277.5,1
13296,0x19f800,277.8,304.7,0
13297,0x19f880,278.0,304.7,0
13298,0x19f900,303.3,278.6,1
13299,0x19f980,303.2,278.7,1
13300,0x19fa00,277.6,304.8,0
13301,0x19fa80,277.6,304.8,0
13302,0x19fb00,303.4,278.7,1
13303,0x19fb80,303.4,278.7,1
13304,0x19fc00,302.2,277.5,1
13305,0x19fc80,302.2,277.5,1
13306,0x19fd00,277.2,311.2,0
13307,0x19fd80,277.1,311.1,0
13308,0x19fe00,302.4,277.3,1
13309,0x19fe80,302.6,277.2,1
13310,0x19ff00,277.4,311.1,0
13311,0x19ff80,277.1,311.0,0
13312,0x1a0000,302.9,276.7,1
13313,0x1a0080,302.7,276.6,1
13314,0x1a0100,303.3,277.7,1
13315,0x1a0180,303.2,277.5,1
13316,0x1a0200,302.8,276.9,1
13317,0x1a0280,302.8,276.8,1
13318,0x1a0300,303.2,277.6,1
13319,0x1a0380,303.2,277.5,1
13320,0x1a0400,280.5,317.3,0
13321,0x1a0480,280.4,317.3,0
13322,0x1a0500,277.6,306.7,0
13323,0x1a0580,277.8,306.5,0
13324,0x1a0600,280.4,317.5,0
13325,0x1a0680,280.4,317.4,0
13326,0x1a0700,277.7,306.7,0
13327,0x1a0780,277.7,306.4,0
13328,0x1a0800,302.3,277.7,1
13329,0x1a0880,302.2,277.5,1
13330,0x1a0900,280.9,315.0,0
13331,0x1a0980,280.8,315.0,0
13332,0x1a0a00,302.2,277.7,1
13333,0x1a0a80,302.1,277.7,1
13334,0x1a0b00,280.8,314.8,0
13335,0x1a0b80,280.9,314.9,0
13336,0x1a0c00,277.1,306.6,0
13337,0x1a0c80,276.8,306.5,0
13338,0x1a0d00,277.7,304.7,0
13339,0x1a0d80,277.9,304.6,0
13340,0x1a0e00,276.7,306.5,0
13341,0x1a0e80,276.4,306.6,0
13342,0x1a0f00,277.9,304.6,0
13343,0x1a0f80,277.7,304.6,0
13344,0x1a1000,302.6,275.0,1
13345,0x1a1080,302.7,275.0,1
13346,0x1a1100,303.8,275.8,1
13347,0x1a1180,303.9,275.9,1
13348,0x1a1200,302.9,275.2,1
13349,0x1a1280,302.8,275.2,1
13350,0x1a1300,304.1,276.0,1
13351,0x1a1380,304.0,276.1,1
13352,0x1a1400,277.1,304.0,0
13353,0x1a1480,277.0,303.9,0
13354,0x1a1500,281.0,312.5,0
13355,0x1a1580,281.2,312.5,0
13356,0x1a1600,277.0,303.9,0
13357,0x1a1680,277.0,303.9,0
13358,0x1a1700,281.1,312.5,0
13359,0x1a1780,281.1,312.7,0
13360,0x1a1800,280.9,314.9,0
13361,0x1a1880,280.8,314.8,0
13362,0x1a1900,303.7,275.1,1
13363,0x1a1980,303.6,275.0,1
13364,0x1a1a00,280.7,314.9,0
13365,0x1a1a80,280.8,314.8,0
13366,0x1a1b00,303.8,275.2,1
13367,0x1a1b80,303.7,275.1,1
13368,0x1a1c00,277.4,300.2,0
13369,0x1a1c80,277.6,300.3,0
13370,0x1a1d00,278.1,304.0,0
13371,0x1a1d80,278.0,304.0,0
13372,0x1a1e00,277.4,300.3,0
13373,0x1a1e80,277.2,300.4,0
13374,0x1a1f00,277.8,304.1,0
13375,0x1a1f80,278.1,303.9,0
13376,0x1a2000,281.3,315.9,0
13377,0x1a2080,281.3,315.8,0
13378,0x1a2100,281.0,307.5,0
13379,0x1a2180,281.0,307.5,0
13380,0x1a2200,281.5,315.8,0
13381,0x1a2280,281.4,315.9,0
13382,0x1a2300,280.9,307.6,0
13383,0x1a2380,280.9,307.5,0
13384,0x1a2400,308.6,280.0,1
13385,0x1a2480,308.6,280.0,1
13386,0x1a2500,306.6,278.8,1
13387,0x1a2580,306.7,278.6,1
13388,0x1a2600,308.7,280.1,1
13389,0x1a2680,308.6,280.2,1
13390,0x1a2700,306.6,278.9,1
13391,0x1a2780,306.5,278.6,1
13392,0x1a2800,282.6,309.1,0
13393,0x1a2880,282.6,309.0,0
13394,0x1a2900,281.2,304.4,0
13395,0x1a2980,281.3,304.5,0
13396,0x1a2a00,282.8,309.4,0
13397,0x1a2a80,282.5,309.1,0
13398,0x1a2b00,281.2,304.3,0
13399,0x1a2b80,281.2,304.2,0
13400,0x1a2c00,308.3,280.2,1
13401,0x1a2c80,308.3,280.2,1
13402,0x1a2d00,282.1,312.9,0
13403,0x1a2d80,282.0,312.9,0
13404,0x1a2e00,308.4,280.2,1
13405,0x1a2e80,308.4,280.2,1
13406,0x1a2f00,282.0,313.0,0
13407,0x1a2f80,282.0,313.1,0
13408,0x1a3000,282.4,311.7,0
13409,0x1a3080,282.4,311.7,0
13410,0x1a3100,281.4,315.6,0
13411,0x1a3180,281.7,315.3,0
13412,0x1a3200,282.5,311.8,0
13413,0x1a3280,282.4,311.8,0
13414,0x1a3300,281.5,315.4,0
13415,0x1a3380,281.5,315.4,0
13416,0x1a3400,307.8,283.1,1
13417,0x1a3480,308.0,283.0,1
13418,0x1a3500,306.5,281.2,1
13419,0x1a3580,306.5,281.2,1
13420,0x1a3600,307.9,283.1,1
13421,0x1a3680,307.8,283.1,1
13422,0x1a3700,306.8,281.2,1
13423,0x1a3780,306.6,281.3,1
13424,0x1a3800,282.4,308.7,0
13425,0x1a3880,282.5,308.5,0
13426,0x1a3900,280.5,310.2,0
13427,0x1a3980,280.7,310.1,0
13428,0x1a3a00,282.4,308.6,0
13429,0x1a3a80,282.3,308.6,0
13430,0x1a3b00,280.6,310.2,0
13431,0x1a3b80,280.6,310.2,0
13432,0x1a3c00,281.1,318.5,0
13433,0x1a3c80,281.2,318.5,0
13434,0x1a3d00,306.2,281.4,1
13435,0x1a3d80,306.0,281.3,1
13436,0x1a3e00,281.2,318.6,0
13437,0x1a3e80,281.4,318.6,0
13438,0x1a3f00,306.2,281.4,1
13439,0x1a3f80,306.1,281.5,1
13440,0x1a4000,303.1,277.5,1
13441,0x1a4080,303.2,277.6,1
13442,0x1a4100,276.9,314.2,0
13443,0x1a4180,276.8,314.3,0
13444,0x1a4200,303.4,277.5,1
13445,0x1a4280,303.4,277.6,1
13446,0x1a4300,276.9,314.2,0
13447,0x1a4380,277.0,314.3,0
13448,0x1a4400,277.9,306.4,0
13449,0x1a4480,278.0,306.5,0
13450,0x1a4500,276.8,302.9,0
13451,0x1a4580,277.0,303.0,0
13452,0x1a4600,277.8,306.6,0
13453,0x1a4680,278.0,306.5,0
13454,0x1a4700,276.8,302.7,0
13455,0x1a4780,277.0,302.7,0
13456,0x1a4800,303.6,278.4,1
13457,0x1a4880,303.4,278.6,1
13458,0x1a4900,302.3,277.7,1
13459,0x1a4980,302.3,277.3,1
13460,0x1a4a00,303.2,278.7,1
13461,0x1a4a80,303.3,278.7,1
13462,0x1a4b00,302.4,277.6,1
13463,0x1a4b80,302.3,277.5,1
13464,0x1a4c00,277.2,311.2,0
13465,0x1a4c80,277.1,311.2,0
13466,0x1a4d00,276.8,306.7,0
13467,0x1a4d80,276.8,306.7,0
13468,0x1a4e00,277.4,311.0,0
13469,0x1a4e80,277.3,311.2,0
13470,0x1a4f00,276.7,306.5,0
13471,0x1a4f80,276.7,306.6,0
13472,0x1a5000,277.5,308.5,0
13473,0x1a5080,277.5,308.6,0
13474,0x1a5100,302.7,274.9,1
13475,0x1a5180,302.7,274.9,1
13476,0x1a5200,277.8,308.5,0
13477,0x1a5280,277.4,308.5,0
13478,0x1a5300,302.7,275.1,1
13479,0x1a5380,302.8,275.0,1
13480,0x1a5400,278.0,302.3,0
13481,0x1a5480,278.1,302.3,0
13482,0x1a5500,277.2,304.0,0
13483,0x1a5580,277.1,304.0,0
13484,0x1a5600,278.1,302.2,0
13485,0x1a5680,278.1,302.1,0
13486,0x1a5700,277.1,303.9,0
13487,0x1a5780,277.0,304.0,0
13488,0x1a5800,303.9,274.7,1
13489,0x1a5880,303.6,274.7,1
13490,0x1a5900,303.2,274.5,1
13491,0x1a5980,303.2,274.5,1
13492,0x1a5a00,303.7,274.7,1
13493,0x1a5a80,303.7,274.8,1
13494,0x1a5b00,303.3,274.6,1
13495,0x1a5b80,303.4,274.6,1
13496,0x1a5c00,278.4,303.7,0
13497,0x1a5c80,278.4,303.7,0
13498,0x1a5d00,277.1,311.5,0
13499,0x1a5d80,277.1,311.5,0
13500,0x1a5e00,278.2,303.7,0
13501,0x1a5e80,278.3,303.8,0
13502,0x1a5f00,277.0,311.5,0
13503,0x1a5f80,277.0,311.5,0
13504,0x1a6000,278.7,305.2,0
13505,0x1a6080,278.6,305.2,0
13506,0x1a6100,279.1,302.2,0
13507,0x1a6180,279.0,302.3,0
13508,0x1a6200,278.6,305.2,0
13509,0x1a6280,278.8,305.2,0
13510,0x1a6300,279.1,302.1,0
13511,0x1a6380,279.0,302.1,0
13512,0x1a6400,304.2,276.3,1
13513,0x1a6480,304.0,276.6,1
13514,0x1a6500,277.6,312.7,0
13515,0x1a6580,277.6,312.7,0
13516,0x1a6600,304.3,276.4,1
13517,0x1a6680,304.0,276.0,1
13518,0x1a6700,277.7,312.7,0
13519,0x1a6780,277.6,312.5,0
13520,0x1a6800,278.3,308.3,0
13521,0x1a6880,278.3,308.2,0
13522,0x1a6900,278.8,305.5,0
13523,0x1a6980,278.8,305.4,0
13524,0x1a6a00,278.2,308.4,0
13525,0x1a6a80,278.4,308.4,0
13526,0x1a6b00,278.8,305.4,0
13527,0x1a6b80,278.9,305.4,0
13528,0x1a6c00,304.2,275.8,1
13529,0x1a6c80,304.2,275.7,1
13530,0x1a6d00,304.6,276.3,1
13531,0x1a6d80,304.5,276.2,1
13532,0x1a6e00,304.5,275.7,1
13533,0x1a6e80,304.4,275.6,1
13534,0x1a6f00,304.5,276.3,1
13535,0x1a6f80,304.5,276.4,1
13536,0x1a7000,278.6,304.4,0
13537,0x1a7080,278.4,304.4,0
13538,0x1a7100,278.5,308.1,0
13539,0x1a7180,278.6,308.1,0
13540,0x1a7200,278.2,304.5,0
13541,0x1a7280,278.3,304.5,0
13542,0x1a7300,278.6,308.0,0
13543,0x1a7380,278.4,308.0,0
13544,0x1a7400,277.8,311.1,0
13545,0x1a7480,277.8,311.0,0
13546,0x1a7500,304.1,279.0,1
13547,0x1a7580,304.1,279.2,1
13548,0x1a7600,277.9,311.0,0
13549,0x1a7680,277.7,311.2,0
13550,0x1a7700,304.2,279.2,1
13551,0x1a7780,304.2,279.2,1
13552,0x1a7800,278.2,307.9,0
13553,0x1a7880,278.1,307.8,0
13554,0x1a7900,277.1,315.4,0
13555,0x1a7980,277.2,315.3,0
13556,0x1a7a00,278.1,307.8,0
13557,0x1a7a80,278.1,307.8,0
13558,0x1a7b00,277.0,315.3,0
13559,0x1a7b80,277.1,315.3,0
13560,0x1a7c00,303.6,279.0,1
13561,0x1a7c80,303.8,278.9,1
13562,0x1a7d00,304.3,278.7,1
13563,0x1a7d80,304.2,278.7,1
13564,0x1a7e00,303.9,278.8,1
13565,0x1a7e80,303.8,279.1,1
13566,0x1a7f00,304.3,278.8,1
13567,0x1a7f80,304.5,278.8,1
13568,0x1a8000,308.3,282.6,1
13569,0x1a8080,308.3,282.8,1
13570,0x1a8100,306.2,281.4,1
13571,0x1a8180,306.4,281.4,1
13572,0x1a8200,308.2,282.5,1
13573,0x1a8280,308.4,282.7,1
13574,0x1a8300,306.2,281.3,1
13575,0x1a8380,306.0,281.3,1
13576,0x1a8400,281.0,318.7,0
13577,0x1a8480,281.1,318.7,0
13578,0x1a8500,280.7,310.2,0
13579,0x1a8580,280.6,310.2,0
13580,0x1a8600,281.1,318.7,0
13581,0x1a8680,281.2,318.7,0
13582,0x1a8700,280.6,310.3,0
13583,0x1a8780,280.7,310.2,0
13584,0x1a8800,308.0,283.0,1
13585,0x1a8880,308.0,282.8,1
13586,0x1a8900,281.6,315.4,0
13587,0x1a8980,281.6,315.4,0
13588,0x1a8a00,308.0,282.7,1
13589,0x1a8a80,307.9,282.7,1
13590,0x1a8b00,281.6,315.4,0
13591,0x1a8b80,281.5,315.4,0
13592,0x1a8c00,282.5,311.9,0
13593,0x1a8c80,282.3,311.8,0
13594,0x1a8d00,280.7,307.1,0
13595,0x1a8d80,280.9,307.2,0
13596,0x1a8e00,282.4,312.0,0
13597,0x1a8e80,282.5,311.9,0
13598,0x1a8f00,280.6,307.0,0
13599,0x1a8f80,280.8,307.1,0
13600,0x1a9000,308.3,280.2,1
13601,0x1a9080,308.4,280.3,1
13602,0x1a9100,307.0,278.6,1
13603,0x1a9180,306.9,278.6,1
13604,0x1a9200,308.4,280.2,1
13605,0x1a9280,308.2,280.3,1
13606,0x1a9300,307.1,278.5,1
13607,0x1a9380,306.9,278.5,1
13608,0x1a9400,282.5,309.4,0
13609,0x1a9480,282.6,309.4,0
13610,0x1a9500,281.9,312.9,0
13611,0x1a9580,282.0,313.0,0
13612,0x1a9600,282.6,309.3,0
13613,0x1a9680,282.7,309.4,0
13614,0x1a9700,281.7,313.0,0
13615,0x1a9780,281.9,313.0,0
13616,0x1a9800,281.5,316.0,0
13617,0x1a9880,281.5,315.8,0
13618,0x1a9900,306.8,278.7,1
13619,0x1a9980,306.8,278.7,1
13620,0x1a9a00,281.5,315.8,0
13621,0x1a9a80,281.5,315.9,0
13622,0x1a9b00,306.8,278.6,1
13623,0x1a9b80,306.7,278.8,1
13624,0x1a9c00,283.1,306.1,0
13625,0x1a9c80,283.1,306.1,0
13626,0x1a9d00,281.2,307.7,0
13627,0x1a9d80,281.2,307.7,0
13628,0x1a9e00,282.9,305.8,0
13629,0x1a9e80,283.1,305.8,0
13630,0x1a9f00,280.9,307.7,0
13631,0x1a9f80,281.2,307.7,0
13632,0x1aa000,280.9,314.8,0
13633,0x1aa080,280.9,314.8,0
13634,0x1aa100,278.0,304.0,0
13635,0x1aa180,277.9,304.0,0
13636,0x1aa200,280.8,314.9,0
13637,0x1aa280,280.8,314.9,0
13638,0x1aa300,278.1,304.0,0
13639,0x1aa380,278.2,303.9,0
13640,0x1aa400,303.3,274.4,1
13641,0x1aa480,303.1,274.4,1
13642,0x1aa500,303.6,275.2,1
13643,0x1aa580,303.5,275.1,1
13644,0x1aa600,303.1,274.4,1
13645,0x1aa680,303.3,274.7,1
13646,0x1aa700,303.7,275.2,1
13647,0x1aa780,303.7,275.0,1
13648,0x1aa800,277.1,304.1,0
13649,0x1aa880,277.1,304.1,0
13650,0x1aa900,278.3,302.0,0
13651,0x1aa980,278.1,301.9,0
13652,0x1aaa00,277.1,304.1,0
13653,0x1aaa80,277.1,303.9,0
13654,0x1aab00,278.1,301.9,0
13655,0x1aab80,278.2,301.9,0
13656,0x1aac00,302.7,275.1,1
13657,0x1aac80,302.6,275.1,1
13658,0x1aad00,281.3,312.3,0
13659,0x1aad80,281.2,312.3,0
13660,0x1aae00,302.8,275.1,1
13661,0x1aae80,302.7,275.2,1
13662,0x1aaf00,281.2,312.3,0
13663,0x1aaf80,281.2,312.2,0
13664,0x1ab000,276.5,306.6,0
13665,0x1ab080,276.9,306.5,0
13666,0x1ab100,280.7,315.0,0
13667,0x1ab180,280.8,314.8,0
13668,0x1ab200,276.8,306.5,0
13669,0x1ab280,276.9,306.5,0
13670,0x1ab300,280.5,314.8,0
13671,0x1ab380,280.5,314.7,0
13672,0x1ab400,302.3,277.6,1
13673,0x1ab480,302.2,277.5,1
13674,0x1ab500,303.6,278.7,1
13675,0x1ab580,303.6,278.9,1
13676,0x1ab600,302.2,277.7,1
13677,0x1ab680,302.2,277.5,1
13678,0x1ab700,303.4,278.8,1
13679,0x1ab780,303.4,278.5,1
13680,0x1ab800,277.0,302.8,0
13681,0x1ab880,276.9,302.7,0
13682,0x1ab900,277.5,306.5,0
13683,0x1ab980,277.7,306.7,0
13684,0x1aba00,277.0,302.8,0
13685,0x1aba80,276.9,302.9,0
13686,0x1abb00,277.7,306.7,0
13687,0x1abb80,277.7,306.7,0
13688,0x1abc00,280.3,317.3,0
13689,0x1abc80,280.3,317.3,0
13690,0x1abd00,303.4,277.6,1
13691,0x1abd80,303.5,277.7,1
13692,0x1abe00,280.4,317.1,0
13693,0x1abe80,280.1,317.2,0
13694,0x1abf00,303.4,277.8,1
13695,0x1abf80,303.2,277.7,1
13696,0x1ac000,303.8,278.8,1
13697,0x1ac080,303.6,278.8,1
13698,0x1ac100,277.0,315.4,0
13699,0x1ac180,277.1,315.4,0
13700,0x1ac200,304.0,278.9,1
13701,0x1ac280,303.8,279.2,1
13702,0x1ac300,277.1,315.3,0
13703,0x1ac380,277.2,315.2,0
13704,0x1ac400,277.9,307.7,0
13705,0x1ac480,278.1,307.9,0
13706,0x1ac500,278.5,304.9,0
13707,0x1ac580,278.8,304.8,0
13708,0x1ac600,278.1,308.0,0
13709,0x1ac680,278.1,307.9,0
13710,0x1ac700,278.5,304.7,0
13711,0x1ac780,278.6,304.7,0
13712,0x1ac800,304.2,278.7,1
13713,0x1ac880,304.2,278.7,1
13714,0x1ac900,304.0,279.1,1
13715,0x1ac980,304.0,279.1,1
13716,0x1aca00,304.3,278.5,1
13717,0x1aca80,304.1,278.5,1
13718,0x1acb00,304.0,278.8,1
13719,0x1acb80,304.0,278.8,1
13720,0x1acc00,277.9,311.1,0
13721,0x1acc80,277.8,311.0,0
13722,0x1acd00,278.5,308.2,0
13723,0x1acd80,278.7,308.1,0
13724,0x1ace00,277.8,310.9,0
13725,0x1ace80,277.8,311.0,0
13726,0x1acf00,278.8,308.1,0
13727,0x1acf80,278.6,308.1,0
13728,0x1ad000,278.5,308.2,0
13729,0x1ad080,278.4,308.3,0
13730,0x1ad100,304.7,276.6,1
13731,0x1ad180,304.6,276.5,1
13732,0x1ad200,278.2,308.4,0
13733,0x1ad280,278.2,308.4,0
13734,0x1ad300,304.5,276.4,1
13735,0x1ad380,304.4,276.6,1
13736,0x1ad400,278.6,301.8,0
13737,0x1ad480,278.6,301.8,0
13738,0x1ad500,278.8,305.5,0
13739,0x1ad580,279.0,305.3,0
13740,0x1ad600,278.6,301.7,0
13741,0x1ad680,278.7,301.6,0
13742,0x1ad700,278.9,305.6,0
13743,0x1ad780,278.7,305.4,0
13744,0x1ad800,304.2,276.6,1
13745,0x1ad880,304.1,276.2,1
13746,0x1ad900,304.8,276.5,1
13747,0x1ad980,304.9,276.4,1
13748,0x1ada00,304.1,276.1,1
13749,0x1ada80,304.2,276.2,1
13750,0x1adb00,304.8,276.4,1
13751,0x1adb80,304.9,276.4,1
13752,0x1adc00,278.7,305.2,0
13753,0x1adc80,278.5,305.2,0
13754,0x1add00,277.6,312.5,0
13755,0x1add80,277.5,312.7,0
13756,0x1ade00,278.6,305.1,0
13757,0x1ade80,278.7,305.2,0
13758,0x1adf00,277.6,312.8,0
13759,0x1adf80,277.6,312.6,0
13760,0x1ae000,278.1,303.6,0
13761,0x1ae080,278.2,303.7,0
13762,0x1ae100,277.4,300.3,0
13763,0x1ae180,277.5,300.4,0
13764,0x1ae200,278.0,303.6,0
13765,0x1ae280,278.2,303.9,0
13766,0x1ae300,277.3,300.2,0
13767,0x1ae380,277.3,300.2,0
13768,0x1ae400,303.8,274.9,1
13769,0x1ae480,303.8,274.8,1
13770,0x1ae500,277.3,311.4,0
13771,0x1ae580,277.2,311.4,0
13772,0x1ae600,303.7,274.9,1
13773,0x1ae680,303.7,274.9,1
13774,0x1ae700,277.3,311.5,0
13775,0x1ae780,277.1,311.4,0
13776,0x1ae800,277.5,308.4,0
13777,0x1ae880,277.6,308.5,0
13778,0x1ae900,277.2,303.8,0
13779,0x1ae980,277.1,303.9,0
13780,0x1aea00,277.5,308.6,0
13781,0x1aea80,277.7,308.3,0
13782,0x1aeb00,277.1,304.0,0
13783,0x1aeb80,277.0,303.8,0
13784,0x1aec00,303.8,276.4,1
13785,0x1aec80,303.8,276.4,1
13786,0x1aed00,302.6,275.2,1
13787,0x1aed80,302.5,275.1,1
13788,0x1aee00,303.8,276.1,1
13789,0x1aee80,303.9,276.1,1
13790,0x1aef00,302.8,274.9,1
13791,0x1aef80,302.6,275.0,1
13792,0x1af000,277.4,304.5,0
13793,0x1af080,277.6,304.7,0
13794,0x1af100,276.8,306.7,0
13795,0x1af180,276.8,306.6,0
13796,0x1af200,277.9,304.8,0
13797,0x1af280,277.8,304.8,0
13798,0x1af300,276.8,306.8,0
13799,0x1af380,276.8,306.8,0
13800,0x1af400,277.2,311.1,0
13801,0x1af480,277.1,311.1,0
13802,0x1af500,302.3,277.6,1
13803,0x1af580,302.3,277.5,1
13804,0x1af600,277.3,311.3,0
13805,0x1af680,277.2,311.1,0
13806,0x1af700,302.6,277.6,1
13807,0x1af780,302.4,277.4,1
13808,0x1af800,277.7,306.4,0
13809,0x1af880,277.8,306.3,0
13810,0x1af900,276.6,314.2,0
13811,0x1af980,276.5,314.0,0
13812,0x1afa00,277.9,306.3,0
13813,0x1afa80,277.9,306.2,0
13814,0x1afb00,276.6,314.0,0
13815,0x1afb80,276.7,314.1,0
13816,0x1afc00,303.3,277.5,1
13817,0x1afc80,303.3,277.4,1
13818,0x1afd00,302.8,276.9,1
13819,0x1afd80,302.7,276.9,1
13820,0x1afe00,303.3,277.4,1
13821,0x1afe80,303.2,277.5,1
13822,0x1aff00,302.7,277.0,1
13823,0x1aff80,302.9,277.0,1
13824,0x1b0000,304.0,276.2,1
13825,0x1b0080,304.2,276.1,1
13826,0x1b0100,302.7,275.1,1
13827,0x1b0180,302.7,274.9,1
13828,0x1b0200,303.9,276.1,1
13829,0x1b0280,303.9,276.1,1
13830,0x1b0300,302.8,275.1,1
13831,0x1b0380,302.6,275.1,1
13832,0x1b0400,281.2,312.6,0
13833,0x1b0480,281.2,312.7,0
13834,0x1b0500,277.2,304.2,0
13835,0x1b0580,277.0,304.0,0
13836,0x1b0600,281.1,312.6,0
13837,0x1b0680,281.1,312.7,0
13838,0x1b0700,277.1,304.2,0
13839,0x1b0780,277.3,304.1,0
13840,0x1b0800,303.8,275.2,1
13841,0x1b0880,303.8,275.3,1
13842,0x1b0900,280.8,315.0,0
13843,0x1b0980,280.9,315.0,0
13844,0x1b0a00,303.7,275.3,1
13845,0x1b0a80,303.7,275.1,1
13846,0x1b0b00,281.0,315.0,0
13847,0x1b0b80,280.7,315.1,0
13848,0x1b0c00,278.2,304.0,0
13849,0x1b0c80,278.1,303.9,0
13850,0x1b0d00,277.4,300.3,0
13851,0x1b0d80,277.3,300.3,0
13852,0x1b0e00,278.0,304.0,0
13853,0x1b0e80,278.3,304.0,0
13854,0x1b0f00,277.6,300.2,0
13855,0x1b0f80,277.5,300.2,0
13856,0x1b1000,303.5,277.6,1
13857,0x1b1080,303.3,277.7,1
13858,0x1b1100,302.7,276.9,1
13859,0x1b1180,302.9,277.0,1
13860,0x1b1200,303.3,277.5,1
13861,0x1b1280,303.2,277.5,1
13862,0x1b1300,302.8,277.1,1
13863,0x1b1380,302.8,277.0,1
13864,0x1b1400,277.6,306.5,0
13865,0x1b1480,277.8,306.8,0
13866,0x1b1500,280.4,317.4,0
13867,0x1b1580,280.2,317.3,0
13868,0x1b1600,277.8,306.7,0
13869,0x1b1680,277.8,306.6,0
13870,0x1b1700,280.4,317.4,0
13871,0x1b1780,280.4,317.4,0
13872,0x1b1800,280.6,314.9,0
13873,0x1b1880,280.8,314.9,0
13874,0x1b1900,302.3,277.5,1
13875,0x1b1980,302.3,277.6,1
13876,0x1b1a00,280.8,315.0,0
13877,0x1b1a80,280.8,314.8,0
13878,0x1b1b00,302.4,277.4,1
13879,0x1b1b80,302.5,277.5,1
13880,0x1b1c00,277.7,304.7,0
13881,0x1b1c80,277.8,304.7,0
13882,0x1b1d00,276.6,306.6,0
13883,0x1b1d80,276.8,306.7,0
13884,0x1b1e00,277.8,304.6,0
13885,0x1b1e80,277.7,304.6,0
13886,0x1b1f00,276.9,306.6,0
13887,0x1b1f80,276.7,306.5,0
13888,0x1b2000,281.4,315.5,0
13889,0x1b2080,281.4,315.4,0
13890,0x1b2100,282.4,311.9,0
13891,0x1b2180,282.4,311.7,0
13892,0x1b2200,281.4,315.3,0
